CountryName,CountryCode,SeriesName,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Thailand,THA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,68.04,68.45,68.77,69.49,69.57,70.21,70.65,70.96,71.46,72.17,72.31,72.83,73.22,73.69,73.67,74.33,74.43,..,..,..
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.1,88.38339996,89.45446777,90.5063324,91.53406525,92.53581238,99.14620148,94.50640869,95.50238037,98.96,99.7,99.52027893,99.10862355,99.87935638,99.99027252,99.6,100,100,..,..
Thailand,THA,"Access to electricity, rural (% of rural population)",EG.ELC.ACCS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.95777275,82.9374194,84.28447144,85.64606046,87.01332543,88.38403884,98.84363281,91.2105544,92.71785559,98.9229784,99.46565973,99.20983365,98.82440282,100,100,99.50881734,100,100,..,..
Thailand,THA,"Access to electricity, urban (% of urban population)",EG.ELC.ACCS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9,99.66957092,99.61024475,99.55599976,99.51226044,99.48177338,99.62600985,99.46050262,99.4695282,99.01,100,99.90437317,99.44981977,99.69825745,99.77116394,99.7,99.9251709,100,..,..
Thailand,THA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.66643524,..,..,78.1365509,..,..,81.59400177,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.63754272,..,..,75.44029236,..,..,79.78010559,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.70007324,..,..,81.24291992,..,..,83.69137573,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",FX.OWN.TOTL.OL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.44241333,..,..,79.76371002,..,..,83.17417908,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.53182983,..,..,71.3588562,..,..,77.54670715,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,63.84499741,..,..,73.19966125,..,..,77.00025177,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, richest 60% (% of population ages 15+)",FX.OWN.TOTL.60.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.05638885,..,..,82.64000702,..,..,84.28974152,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, secondary education or more (% of population ages 15+)",FX.OWN.TOTL.SO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.05397034,..,..,85.35684204,..,..,86.62556458,..,..
Thailand,THA,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.34289169,..,..,70.55031586,..,..,73.33840942,..,..
Thailand,THA,Adequacy of social insurance programs (% of total welfare of beneficiary households),per_si_allsi.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.771904862,..,..,65.69183731,..,81.81836631,..,75.26913324,..,..,..,..,..,..
Thailand,THA,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.677963599,..,..,10.43781057,..,17.98674009,..,16.61784516,..,..,..,..,..,..
Thailand,THA,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.171491802,..,..,3.151989843,..,6.835155955,..,6.210680196,..,..,..,..,..,..
Thailand,THA,Adequacy of unemployment benefits and ALMP (% of total welfare of beneficiary households),per_lm_alllm.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary (% of primary school age children)",SE.PRM.TENR,..,..,..,..,..,..,..,..,..,..,..,..,..,75.51095,75.91348,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.91908,98.49881,97.95392,98.08255,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary, female (% of primary school age children)",SE.PRM.TENR.FE,..,..,..,..,..,..,..,..,..,..,..,..,..,71.7285,72.59198,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.08391,97.68061,97.21583,97.85243,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adjusted net enrollment rate, primary, male (% of primary school age children)",SE.PRM.TENR.MA,..,..,..,..,..,..,..,..,..,..,..,..,..,79.20486,79.15192,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.71513,99.27698,98.65464,98.30077,..,..,..,..,..,..,..,..,..,..
Thailand,THA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,3.45137618,13.86467462,2.687505148,2.325318269,9.957612724,11.51486293,12.34798939,2.990777096,0.046867126,4.700872097,3.384477706,6.930396753,5.864500823,1.548539906,3.842966009,11.73088317,14.97440533,11.97543549,9.139888691,8.87992941,8.861154342,10.92015808,7.244472692,8.25646315,3.355153443,-7.771094803,-14.20609392,4.27491732,2.639488842,-0.305686046,9.261756362,6.893193194,6.787394366,3.084338837,6.218419471,6.38024714,-1.887404031,1.228454877,7.568572558,0.516592187,2.649327697,0.585713568,1.219757477,6.296646262,4.019585846,3.426659689,..,..
Thailand,THA,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,36482902299,37742064499,42974878937,44129831021,45155990044,49652448654,55369860059,62206924504,64067394954,64097421501,67110559303,69381901221,74190342250,78541235482,79757477857,82822530621,92538344925,1.06E+11,1.19E+11,1.30E+11,1.42E+11,1.54E+11,1.71E+11,1.83E+11,1.98E+11,2.05E+11,1.89E+11,1.62E+11,1.69E+11,1.74E+11,1.73E+11,1.89E+11,2.02E+11,2.16E+11,2.23E+11,2.37E+11,2.52E+11,2.47E+11,2.50E+11,2.69E+11,2.70E+11,2.77E+11,2.79E+11,2.82E+11,3.00E+11,3.12E+11,3.23E+11,..,..
Thailand,THA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,..,..,..,..,..,..,..,..,..,..,..,6708698944,7370720011,9791867516,12553150184,13583157545,15468798646,17974802552,21889708481,24691938919,28798109687,30925681243,32345149110,35577749579,36789512908,33797505474,37173556875,43819878476,53843121756,63371519445,73670698476,84711647230,95563607124,1.11E+11,1.25E+11,1.44E+11,1.53E+11,1.22E+11,87291317918,1.00E+11,99789605421,93401969246,1.06E+11,1.20E+11,1.37E+11,1.49E+11,1.76E+11,2.10E+11,2.28E+11,2.22E+11,2.69E+11,2.95E+11,3.05E+11,3.15E+11,3.07E+11,3.05E+11,3.16E+11,3.44E+11,..,..
Thailand,THA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,0.550277065,10.74306306,-0.032607051,-0.271084742,7.293522982,8.931695882,9.856324025,0.796370747,-2.007348666,2.638753683,1.43326174,4.973908946,3.956378136,-0.270645716,1.974672074,9.730577817,12.99369353,10.20733041,7.62311784,7.597170579,7.771703353,9.918621477,6.265394786,7.178754973,2.215702927,-8.856980265,-15.23492392,3.080719515,1.573075885,-1.226001415,8.358094017,6.097033485,6.055547137,2.421090671,5.578733563,5.786267519,-2.401948542,0.720010284,7.04319407,0.03520562,2.168773405,0.130282566,0.784597619,5.870031927,3.632261001,3.070206843,..,..
Thailand,THA,Adjusted net national income per capita (constant 2010 US$),NY.ADJ.NNTY.PC.KD,..,..,..,..,..,..,..,..,..,..,..,961.0050612,966.2932517,1070.102745,1069.753816,1066.853877,1144.665109,1246.903116,1369.801927,1380.710629,1352.994953,1388.697157,1408.600822,1478.663344,1537.164857,1533.004587,1563.2764,1715.392227,1938.285035,2136.132193,2298.972067,2473.628897,2665.871997,2930.289749,3113.88397,3337.422071,3411.369429,3109.225112,2635.537032,2716.730536,2759.466769,2725.635667,2953.446858,3133.519502,3323.271253,3403.730663,3593.615728,3801.551948,3710.240626,3736.95474,4000.155715,4001.563994,4088.34885,4093.675256,4125.794135,4367.979567,4526.635986,4665.613074,..,..
Thailand,THA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,..,..,..,..,..,..,..,..,..,..,..,176.7154813,188.7092585,243.8239401,304.3016482,320.9152157,356.6106924,404.78407,482.0132984,532.1337404,607.8824411,639.9351467,656.6756289,709.0884416,720.0236413,649.6159645,701.6513952,812.2933144,980.9005427,1136.257036,1302.564734,1480.132775,1653.034412,1904.627397,2128.877829,2417.492863,2538.297097,1998.566236,1417.409628,1608.715701,1585.153573,1469.989788,1658.608895,1859.517236,2103.991274,2274.699758,2673.468734,3177.12251,3425.589865,3322.445945,4000.155715,4364.812004,4494.163775,4622.312996,4492.908849,4443.875511,4578.153438,4967.844265,..,..
Thailand,THA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.19601088,13.53127757,14.68890039,17.74559106,14.86999129,13.27701213,12.82401786,14.36916541,13.64295155,13.77531487,14.18562337,15.08893241,17.99484068,22.8031869,24.6247649,22.92963016,24.27631978,23.63003235,26.30853215,25.35577393,24.60315244,22.91450847,18.37277047,15.02101073,15.01159697,14.19810728,11.11286195,12.85744815,13.28072782,13.79347528,13.31258448,15.38170733,17.88016254,14.55303199,13.799188,14.55915231,16.42571012,13.51111893,11.74198948,10.73747509,11.6864732,13.70468325,14.19191241,..,..
Thailand,THA,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1963929039,2292346376,2896723439,4228693416,4024289920,4260595214,4397940287,5176919238,5423275169,5691021749,5426366804,6374106924,8937110172,13838778197,17564847937,19322950983,23496793147,25756735263,33411835836,36512314455,40841233052,40787825073,26824244891,16372901701,18464264271,17605653022,13002048484,16714682594,19389862612,22759234206,24095777908,32916853686,45415612853,40894019885,37533791352,47608428059,59461070650,51207140727,46146018657,41446653852,44525462904,53722358347,61592899866,..,..
Thailand,THA,"Adjusted net savings, including particulate emission damage (% of GNI)",NY.ADJ.SVNG.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.63454501,23.9941307,23.35988184,26.05128626,25.1022084,24.34481041,22.6463414,18.10557357,14.72086399,14.71343817,13.92348455,10.85743417,12.61388237,13.05404374,13.57860627,13.10535722,15.18183972,17.68694848,14.36013573,13.60515469,14.37546558,16.24245859,13.33087899,11.56704641,10.56566205,11.51909221,13.53654934,14.02520044,..,..
Thailand,THA,"Adjusted net savings, including particulate emission damage (current US$)",NY.ADJ.SVNG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19074280775,23223665319,25462271209,33085133544,36147180100,40412385283,40310487693,26434137406,16045741747,18097528955,17265120839,12703197979,16398047079,19058903863,22404700343,23720696570,32489137002,44924849133,40351981389,37006020770,47007772451,58797700082,50524031379,45458492377,40783455518,43887741336,53063273407,60869369888,..,..
Thailand,THA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.359527174,0.467872942,0.513914051,0.473544543,0.415331369,0.432952778,0.487888836,0.512210234,0.509604186,0.522259045,0.540635999,0.540354122,0.560090872,0.610246527,0.677600873,0.823500143,0.799532058,0.823550716,0.844617283,0.906786031,0.943361949,0.959160891,0.988119913,1.017702847,1.054587533,1.110138916,1.214114471,1.596905873,1.96825021,1.962177567,2.113389505,2.528894658,2.544649879,2.571295474,2.616600657,2.570244062,2.354425963,2.092321697,1.988024775,2.256870134,2.065379808,1.934506099,2.06540828,2.111997379,2.386031068,2.569974006,2.667869438,2.628837055,..,..
Thailand,THA,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,..,..,..,..,..,..,..,..,..,..,25512601.18,34483133.94,41879053.72,51117558.58,56892473.77,64435270.78,82653703.56,101010378.7,121436353.4,141339814.5,173490174.4,185312059.8,201789396,242582026.5,279938523.6,315010043.7,337751054.2,409015206.6,512580600.6,646810591.3,794977353.1,928361681.1,1077050706,1292482616,1518606047,1842830600,2161123759,2331482575,2145392728,2413478407,2620602986,2958806750,3308044843,3754091393,4317391085,4652141751,5038471561,5314497111,5586349618,6138686766,6753791972,7002912079,7827897382,8300149700,9210079922,9791600964,10458048199,11409152817,..,..
Thailand,THA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,..,..,..,..,..,..,..,..,..,..,7.351824695,8.004242666,8.141734622,7.138927976,6.631879049,7.135919582,7.237450595,7.186745235,6.992392366,7.196847034,8.796188759,9.002749356,9.327381309,9.617157841,10.15314044,10.65775055,11.07671844,10.86938358,10.37296881,10.2668614,11.78612055,11.92178013,11.74270465,12.03279593,12.47055617,12.85965344,13.64940082,15.99051982,19.25068663,17.87651684,18.27075734,18.97447459,17.1296191,16.09749758,15.37836477,15.49620721,15.18907833,14.7164446,15.57606056,15.99372389,15.34102566,15.77142867,16.65621596,17.21150864,17.61285202,17.91543352,17.93463799,19.19993093,..,..
Thailand,THA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,..,..,..,..,..,..,..,..,..,..,521696787.3,589928048.8,663473086.6,770623533.3,908440906.1,1062020926,1226103267,1417261525,1666255210,1947694415,2822698312,3087453131,3360466552,3822962585,4194586011,4076864464,4679203656,5398262772,6295138272,7323353541,9932241734,11538964896,12799548065,15281650830,17957600891,21347024703,24295933460,23346158941,20983248426,21988115710,22655739103,22200135266,22268504824,23502346462,25374301869,28048135049,32504627618,37379769289,43768730175,43502928978,50165153912,57092571792,63127058500,67641228940,67985608792,68257801702,70303780920,83327700250,..,..
Thailand,THA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,..,..,..,..,..,..,..,..,..,..,2.3455286,2.2,2.2,1.9,1.6,1.8,2.2,2.1,2.4893131,1.9,1.8,2,2.5,2.6,2.7,3.2560154,3,2.8,2.4,2.2,3.0009275,2.6,2.5,3.3612094,2.9,2.6,2.8,3.5,3.8,4.13,4.46,4.79,4.625714286,4.461428571,4.297142857,4.132857143,3.968571429,3.804285714,3.64,4.06,3.538729286,4.629541014,4.530115441,4.188538373,4.188538373,4.188538373,4.188538373,4.188538373,..,..
Thailand,THA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,..,..,..,..,..,..,..,..,..,..,166442316.8,162144222.9,179278846.4,205098681.2,219169475.1,267889463.2,372704055.4,414130333.7,593191958.6,514200089.3,577620274,685891167,900699360.5,1033538483,1115456079,1245509867,1267307736,1390615729,1456509909,1569260280,2528901451,2516512500,2725000000,4268735938,4176000000,4316000000,4984000000,5110000000,4142000000,5079900000,5530400000,5604300000,6013428571,6513685714,7090285714,7480471429,8492742857,9662885714,10228400000,11043200000,11571644766,16758938470,17169137520,16460955804,16167758118,15958331199,16419070420,18178256537,..,..
Thailand,THA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,0.000533612,0.000492755,0.00076086,0.004430497,0.009073249,0.009922907,0.01018922,0.007874907,0.015804594,0.021797929,0.026522224,0.0338904,0.117768777,0.235553524,0.39389408,0.219037586,0.218659435,0.171357654,0.306334741,0.398158199,0.249677819,0.252980752,0.231066687,0.226348215,0.215684515,0.29744568,0.401128287,0.300019103,0.434900933,0.955529935,0.82418454,0.74576564,1.001332903,1.280139165,1.851012968,2.014651227,1.911283588,2.630218439,1.69981861,1.904066961,2.278642388,2.384635098,2.167864965,2.103885382,1.44334341,1.006835369,1.11188732,..,..
Thailand,THA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,..,..,..,..,..,..,..,..,..,..,..,39328.21617,40154.77086,82132.3227,606893.5271,1350348.811,1681048.94,2009364.397,1876554.373,4277223.003,6994958.629,9095679.661,12210024.5,46814832.03,97314670.46,150674644.5,92529342.46,108596875,103993383.6,218508609.5,335530547.9,241660520.2,275749019.9,293454691.9,325941429.4,358036294.9,529453310.3,585647298.5,327020822.3,534928147.5,1184857119,964295912,969495332,1461946038,2112229622,3350333473,4311353625,4854660314,7390913814,4623506620,6226298964,8248685445,9037767022,8519709314,8120997576,5499138391,3946794648,4825590970,..,..
Thailand,THA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.56115755,20.50983792,21.95327071,23.90634614,22.25406324,22.27599644,21.18772959,22.6513833,22.15275811,22.70262799,23.39957419,24.89036625,27.78721638,32.52647697,34.48883659,33.45053819,35.11345056,34.45330444,36.55498076,36.45259435,36.50846721,35.49750517,33.24505034,33.02557128,31.41836404,31.40128177,29.03775028,29.12787651,29.16587425,29.16662938,29.56671563,31.6207694,33.38609826,31.82261912,30.33708833,30.92303046,32.21080312,30.64701495,29.4130446,29.17662373,29.92916238,31.54760448,33.39784045,..,..
Thailand,THA,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,..,..,..,..,..,..,..,..,..,..,0.003442619,0.001437278,0.002450635,0.004750676,0.151524536,0.012565604,0.005393164,0.016878086,0.022743425,0.039454846,0.031911349,0.021031969,0.041863574,0.036276269,0.052310889,0.065379076,0.015328972,0.022495049,0.223402396,0.187223092,0.087554605,0.022589775,0.020134638,0.007376405,0.007592285,0.001461236,0.003374064,0.003558526,0.004313635,0.004664055,0.005857986,0.001812805,0.007825568,0.007921342,0.012442879,0.01142191,0.027940062,0.029519882,0.024243646,0.034747054,0.033809503,0.032822999,0.048870158,0.034783644,0.03418643,0.02359829,0.031751682,0.031636969,..,..
Thailand,THA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,..,..,..,..,..,..,..,..,..,..,244293.5603,105930.1615,199703.2294,512819.701,20755970.65,1870107.12,913660.9054,3328441.672,5419654.5,10677729.21,10240356.82,7212820.836,15082597.77,14420353.97,21611296.09,25009182.62,6475508.269,11172131.83,135578251.4,133546255.6,73782844.85,21864404.4,21946755.89,9368034.37,10932891.05,2425651.195,6005834.466,5195447.755,4701861.791,5736787.273,7263902.409,2120982.35,10173237.94,11565159.7,20530750.53,20673657.99,59791732.36,74980499.99,68124646.52,94511988.04,110557074.5,118819254.8,185217898.8,136699719.2,131959621.2,89909485.51,124466595.3,137304447.1,..,..
Thailand,THA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,0.971005362,1.409311959,2.150843332,1.726525841,1.596274321,1.453220916,1.665414852,1.148071629,1.56496588,1.462159553,0.82060825,0.894745712,0.882402197,0.796571804,0.988715521,0.925183344,0.899441415,0.905703977,0.890424253,0.792353032,0.556189753,0.584261294,0.477660173,0.488989079,0.536906516,0.604376388,0.717751144,0.665535464,0.643247921,1.253754417,1.194782468,1.12764431,1.689085696,1.743124965,2.292638496,2.592343505,2.500667662,3.317937832,2.329269454,2.460021658,2.818338107,2.90423243,2.639582318,2.726791594,1.937917488,1.514000754,1.577996222,..,..
Thailand,THA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..,..,..,..,..,..,..,..,..,..,1.000283716,0.969034472,1.406368569,2.145331795,1.570570808,1.574635468,1.437904846,1.638347546,1.117453297,1.509706439,1.408450275,0.773054057,0.818991738,0.728357151,0.508707391,0.529442366,0.690816786,0.65828693,0.510943927,0.39686642,0.306640227,0.283922159,0.311145903,0.239217082,0.255048578,0.319760765,0.303556644,0.313064331,0.361202726,0.203682933,0.292366496,0.368785123,0.374053102,0.679831451,0.450542921,0.430203617,0.549752217,0.559864192,0.663475746,0.594703789,0.522145194,0.506872721,0.470727174,0.436933709,0.588719781,0.470975788,0.475413702,0.434471932,..,..
Thailand,THA,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,..,..,..,..,..,..,..,..,..,..,70981670.9,71419700.66,114605515.7,231581432.7,215138237.2,234349027.9,243596803.3,323090198,266284024.3,408574308.3,451971907.6,265115474.6,295066133.9,289532747.8,210163241.4,202525359.9,291825818.8,326937199.7,310081205.1,283084868,258407747.6,274805254.7,339149034.7,303805693.8,367269952.7,530802870.6,540330825.9,457073923.8,393710971.5,250530007.9,362534454.7,431478593.7,486269032.5,992553918.7,743395819.9,778668547.1,1176469744,1422055047,1864366846,1617594307,1707414784,1834879249,1784055990,1717149475,2272458355,1794417753,1863621712,1885608186,..,..
Thailand,THA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.42523798,13.27238733,14.76652548,16.91395377,15.05721621,13.47980768,12.18498023,13.32400199,12.53560027,12.54948755,12.74182363,13.81364781,16.91783281,22.15350816,24.22197519,21.66441764,23.19167043,22.70241356,24.44268577,23.99935054,23.65019787,21.93299933,17.18742749,13.85479641,13.48702246,13.1052512,10.04653908,11.90402805,13.07968042,13.85605804,14.04260989,16.35990537,18.66886619,16.21899459,14.32532759,15.54582449,16.54901332,13.9506442,12.3050308,11.66175938,12.00582632,13.69801507,14.21020732,..,..
Thailand,THA,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1998044330,2248487537,2912031488,4030518044,4074958905,4325672337,4178785155,4800368030,4983086647,5184593401,4874076167,5835380911,8402215856,13444501729,17277537982,18256748026,22446972508,24745630779,31042210934,34559064775,39259328469,39040738803,25093644136,15101728085,16589037621,16250511484,11754450722,15475236468,19096333407,22862495769,25417123909,35010197492,47418920111,45575374811,38964891033,50834846088,59907428208,52872941500,48358771060,45014391208,45742198298,53696219080,61672299750,..,..
Thailand,THA,Adjusted savings: particulate emission damage (% of GNI),NY.ADJ.DPEM.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.29508515,0.282189083,0.270150508,0.257245899,0.253565524,0.258342029,0.268167068,0.267196908,0.300146747,0.298158794,0.274622728,0.255427782,0.243565781,0.226684075,0.214869008,0.207227258,0.199867609,0.193214063,0.192896262,0.194033302,0.18368673,0.183251538,0.180239934,0.174943074,0.17181304,0.167380989,0.168133913,0.166711977,..,..
Thailand,THA,Adjusted savings: particulate emission damage (current US$),NY.ADJ.DPEM.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,248670207.7,273127828.8,294464053.9,326702291.9,365134354.6,428847768.7,477337380.9,390107485.5,327159954.4,366735316.5,340532182.7,298850505.3,316635515.2,330958749.4,354533862.7,375081337.6,427716684.2,490763719.5,542038496,527770581.9,600655608.2,663370568.8,683109348.2,687526279.4,663198334,637721568.5,659084940.3,723529978.4,..,..
Thailand,THA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,60.3506,60.3518,60.353,60.6068,60.8606,61.1144,61.3682,61.622,61.4022,61.1824,60.9626,60.7428,60.523,60.417,60.311,60.205,60.099,59.993,59.5364,59.0798,58.6232,58.1666,57.71,56.816,55.922,55.028,54.134,53.24,52.637,52.034,51.431,50.828,50.225,49.3276,48.4302,47.5328,46.6354,45.738,44.972,44.206,43.44,42.674,41.908,42.0144,42.1208,42.2272,42.3336,42.44,44.2646,46.0892,47.9138,49.7384,51.563,50.232,48.901,47.57,46.239,44.908,..,..
Thailand,THA,Adolescents out of school (% of lower secondary school age),SE.SEC.UNER.LO.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,77.44822,74.61485,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.29639,3.92156,4.50341,3.55742,..,..,..,..,12.38838,12.16156,..,..,..,..
